CraneNO,OrderNO,RecTime,CurX,CurY,CurZ,
crane1-3,6,1474.0,227399.0,4622.0,4700.0,
crane1-3,6,1475.0,227399.0,4622.0,4800.0,
crane1-3,6,1476.0,227399.0,4622.0,4900.0,
crane1-3,6,1477.0,227399.0,4622.0,5000.0,
crane1-3,6,1478.0,227399.0,4622.0,5100.0,
crane1-3,6,1479.0,227399.0,4622.0,5200.0,
crane1-3,6,1480.0,227399.0,4622.0,5300.0,
crane1-3,6,1481.0,227399.0,4622.0,5400.0,
crane1-3,6,1482.0,227399.0,4622.0,5500.0,
crane1-3,6,1483.0,227399.0,4622.0,5600.0,
crane1-3,6,1484.0,227399.0,4622.0,5700.0,
crane1-3,6,1485.0,227399.0,4622.0,5800.0,
crane1-3,6,1486.0,227399.0,4622.0,5900.0,
crane1-3,6,1487.0,227399.0,4622.0,6000.0,
