CraneNO,OrderNO,RecTime,CurX,CurY,CurZ,
crane1-2,-1,1475.0,201399.0,5622.0,6000.0,
crane1-2,-1,1476.0,201399.0,5622.0,6000.0,
crane1-2,-1,1477.0,201399.0,5622.0,6000.0,
crane1-2,-1,1478.0,201399.0,5622.0,6000.0,
crane1-2,-1,1479.0,201399.0,5622.0,6000.0,
crane1-2,-1,1480.0,201399.0,5622.0,6000.0,
crane1-2,-1,1481.0,201399.0,5622.0,6000.0,
crane1-2,-1,1482.0,201399.0,5622.0,6000.0,
crane1-2,-1,1483.0,201399.0,5622.0,6000.0,
crane1-2,-1,1484.0,201399.0,5622.0,6000.0,
crane1-2,-1,1485.0,201399.0,5622.0,6000.0,
crane1-2,-1,1486.0,201399.0,5622.0,6000.0,
crane1-2,-1,1487.0,201399.0,5622.0,6000.0,
